[3,0,0,0]
[1,0.6,0,0]
[5,1.2,0,0]
[7,1.7999999999999998,0,0]
[0,2.4,0,0]
[2,3,0,0]
[8,3.5999999999999996,0,0]
[6,4.2,0,0]
[5,4.8,0,0]
[1,5.3999999999999995,0,0]
[3,6,0,0]
[7,6.6,0,0]
[2,7.199999999999999,0,0]
[8,7.8,0,0]
[6,8.4,0,0]
[0,8.7,0,0]
[1,9,0,0]
[2,9.299999999999999,0,0]
[8,9.6,0,0]
[6,9.9,1,0.3]
[3,10.5,0,0]
[0,10.799999999999999,0,0]
[2,11.1,1,0.3]
[5,11.7,0,0]
[8,11.999999999999998,0,0]
[6,12.299999999999999,1,0.3]
[3,12.899999999999999,0,0]
[0,13.199999999999998,0,0]
[2,13.499999999999998,1,0.3]
[5,14.099999999999998,0,0]
[8,14.399999999999999,0,0]
[7,14.7,1,0.3]
[6,15.299999999999999,0,0]
[0,15.6,0,0]
[1,15.899999999999999,1,0.3]
[2,16.5,0,0]
[8,16.8,0,0]
[7,17.1,1,0.3]
[6,17.700000000000003,0,0]
[0,18,0,0]
[4,18.15,0,0]
[8,18.599999999999998,0,0]
[6,18.9,0,0]
[4,19.2,1,1.5]
[1,21,0,0]
[2,21.3,0,0]
[0,21.599999999999998,0,0]
[3,21.9,0,0]
[4,22.2,0,0]
[5,22.5,0,0]
[8,22.8,0,0]
[7,23.099999999999998,0,0]
[6,23.4,1,0.3]
[3,24,0,0]
[4,24.299999999999997,0,0]
[5,24.599999999999998,1,0.3]
[2,25.2,0,0]
[1,25.5,0,0]
[0,25.799999999999997,1,0.3]
[3,26.4,0,0]
[4,26.7,0,0]
[5,27,1,0.3]
[7,27.599999999999998,1,0.3]
[0,28.2,0,0]
[2,28.5,0,0]
[4,28.799999999999997,1,1.5]
[7,30.599999999999998,0,0]
[6,30.9,0,0]
[8,31.2,0,0]
[5,31.5,0,0]
[4,31.799999999999997,0,0]
[3,32.1,0,0]
[0,32.4,0,0]
[1,32.699999999999996,0,0]
[2,33,1,0.3]
[5,33.6,0,0]
[4,33.9,0,0]
[3,34.199999999999996,1,0.3]
[6,34.8,0,0]
[7,35.1,0,0]
[8,35.4,1,0.3]
[5,36,0,0]
[4,36.3,0,0]
[3,36.6,1,0.3]
[0,37.199999999999996,1,0.3]
[2,37.8,1,0.3]
[3,38.4,1,0.3]
[4,38.85,1,0.3]
[5,39.3,0,0]
[8,39.6,1,0.3]
[7,40.05,1,0.3]
[6,40.5,0,0]
[3,40.8,1,0.3]
[4,41.25,1,0.3]
[5,41.699999999999996,0,0]
[2,42,1,0.3]
[1,42.6,0,0]
[0,42.9,0,0]
[3,43.199999999999996,1,0.3]
[4,43.65,1,0.3]
[5,44.099999999999994,0,0]
[8,44.4,1,0.3]
[7,44.85,1,0.3]
[6,45.3,0,0]
[3,45.599999999999994,1,0.3]
[4,46.05,1,0.3]
[5,46.49999999999999,0,0]
[2,46.8,1,0.3]
[1,47.4,0,0]
[0,47.699999999999996,0,0]
[7,48,1,0.3]
[4,48.449999999999996,1,0.3]
[1,48.9,0,0]
[2,49.199999999999996,1,0.3]
[5,49.65,1,0.3]
[8,50.099999999999994,0,0]
[7,50.4,1,0.3]
[4,50.849999999999994,1,0.3]
[1,51.3,0,0]
[0,51.599999999999994,1,0.3]
[3,52.199999999999996,0,0]
[6,52.5,0,0]
[7,52.8,1,0.3]
[4,53.24999999999999,1,0.3]
[1,53.699999999999996,0,0]
[2,53.99999999999999,1,0.3]
[5,54.449999999999996,1,0.3]
[8,54.89999999999999,0,0]
[7,55.199999999999996,1,0.3]
[4,55.64999999999999,1,0.3]
[1,56.099999999999994,0,0]
[0,56.39999999999999,1,0.3]
[3,56.99999999999999,0,0]
[6,57.3,0,0]
[4,57.599999999999994,1,0.6]
