[6,0.8888888888888888,0,0]
[8,0.8888888888888888,0,0]
[7,1.1111111111111112,1,0.4444444444444444]
[6,1.5555555555555556,0,0]
[8,1.7777777777777777,1,0.4444444444444444]
[7,2.2222222222222223,1,0.4444444444444444]
[6,2.888888888888889,1,0.4444444444444444]
[7,3.3333333333333335,0,0]
[8,3.5555555555555554,1,0.4444444444444444]
[6,4,0,0]
[7,4.222222222222222,0,0]
[8,4.666666666666667,1,0.4444444444444444]
[7,5.111111111111111,0,0]
[6,5.333333333333333,0,0]
[8,5.777777777777778,0,0]
[7,6,0,0]
[6,6.444444444444445,1,0.4444444444444444]
[7,6.888888888888889,0,0]
[6,7.111111111111111,0,0]
[8,7.555555555555555,0,0]
[7,7.777777777777778,0,0]
[6,8,0,0]
[6,8.11111111111111,0,0]
[8,8.222222222222221,0,0]
[7,8.333333333333334,0,0]
[7,8.444444444444445,0,0]
[8,8.555555555555555,0,0]
[6,8.666666666666666,0,0]
[8,8.722222222222221,0,0]
[7,8.777777777777779,0,0]
[8,8.88888888888889,0,0]
[6,8.944444444444445,0,0]
[7,9,0,0]
[6,9.11111111111111,0,0]
[8,9.166666666666666,0,0]
[7,9.222222222222221,0,0]
[6,9.333333333333334,0,0]
[8,9.333333333333334,0,0]
[6,9.555555555555555,0,0]
[6,9.666666666666666,0,0]
[8,9.777777777777779,0,0]
[7,9.833333333333334,0,0]
[6,9.88888888888889,0,0]
[6,10,0,0]
[7,10.055555555555555,0,0]
[8,10.11111111111111,0,0]
[7,10.222222222222221,0,0]
[8,10.277777777777779,0,0]
[6,10.333333333333334,0,0]
[7,10.444444444444445,0,0]
[6,10.5,0,0]
[8,10.555555555555555,0,0]
[8,10.666666666666666,0,0]
[7,10.722222222222221,0,0]
[6,10.777777777777779,0,0]
[7,10.833333333333334,0,0]
[8,10.88888888888889,0,0]
[6,11,0,0]
[8,11.11111111111111,0,0]
[8,11.333333333333334,0,0]
[8,11.444444444444445,0,0]
[6,11.555555555555555,0,0]
[7,11.61111111111111,0,0]
[8,11.666666666666666,0,0]
[6,11.777777777777779,0,0]
