[1,0,0,0]
[2,0,0,0]
[7,0.12,0,0]
[6,0.18,0,0]
[7,0.24,0,0]
[6,0.3,0,0]
[7,0.36,0,0]
[6,0.42,0,0]
[4,0.48,0,0]
[3,0.48,0,0]
[1,0.6,0,0]
[0,0.6,0,0]
[7,0.72,0,0]
[8,0.72,0,0]
[2,0.84,0,0]
[1,0.8999999999999999,0,0]
[2,0.96,0,0]
[1,1.02,0,0]
[2,1.0799999999999998,0,0]
[1,1.14,0,0]
[5,1.2,0,0]
[4,1.2,0,0]
[7,1.3199999999999998,0,0]
[8,1.3199999999999998,0,0]
[1,1.44,0,0]
[0,1.44,0,0]
[5,1.5599999999999998,0,0]
[4,1.6199999999999999,0,0]
[6,1.68,0,0]
[7,1.7399999999999998,0,0]
[5,1.7999999999999998,0,0]
[4,1.8599999999999999,0,0]
[6,1.92,0,0]
[7,1.9799999999999998,0,0]
[5,2.04,0,0]
[4,2.0999999999999996,0,0]
[3,2.1599999999999997,0,0]
[0,2.1599999999999997,0,0]
[7,2.4,0,0]
[4,2.4,0,0]
[5,2.6399999999999997,0,0]
[2,2.6399999999999997,0,0]
[0,2.88,0,0]
[1,2.88,0,0]
[8,3,0,0]
[7,3.0599999999999996,0,0]
[8,3.1199999999999997,0,0]
[7,3.1799999999999997,0,0]
[8,3.2399999999999998,0,0]
[7,3.3,0,0]
[4,3.36,0,0]
[5,3.36,0,0]
[2,3.4799999999999995,0,0]
[1,3.4799999999999995,0,0]
[7,3.5999999999999996,0,0]
[6,3.5999999999999996,0,0]
[1,3.7199999999999998,0,0]
[0,3.78,0,0]
[1,3.84,0,0]
[0,3.9,0,0]
[1,3.9599999999999995,0,0]
[0,4.02,0,0]
[4,4.08,0,0]
[3,4.08,0,0]
[7,4.199999999999999,0,0]
[6,4.199999999999999,0,0]
[1,4.319999999999999,0,0]
[2,4.319999999999999,0,0]
[8,4.56,0,0]
[7,4.62,0,0]
[6,4.68,0,0]
[7,4.739999999999999,0,0]
[5,4.8,0,0]
[4,4.859999999999999,0,0]
[3,4.92,0,0]
[4,4.9799999999999995,0,0]
[1,5.04,0,0]
